龙江移动,#genre#
NewTV海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品萌宠,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
咪咕全民热练,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
黑龙江农业科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
哈尔滨新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225745/index.m3u8
鹤岗新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
佳木斯新闻综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226097/index.m3u8



咪咕央视,#genre#
CCTV1综合,http://39.96.223.196:10003/608807420
CCTV2财经,http://39.96.223.196:10003/631780532
CCTV3综艺,http://39.96.223.196:10003/624878271
CCTV4中文国际,http://39.96.223.196:10003/631780421
CCTV5体育,http://39.96.223.196:10003/641886683
CCTV5+体育赛事,http://39.96.223.196:10003/641886773
CCTV6电影,http://39.96.223.196:10003/624878396
CCTV7国防军事,http://39.96.223.196:10003/673168121
CCTV8电视剧,http://39.96.223.196:10003/624878356
CCTV9纪录,http://39.96.223.196:10003/673168140
CCTV10科教,http://39.96.223.196:10003/624878405
CCTV11戏曲,http://39.96.223.196:10003/667987558
CCTV12社会与法,http://39.96.223.196:10003/673168185
CCTV13新闻,http://39.96.223.196:10003/608807423
CCTV14少儿,http://39.96.223.196:10003/624878440
CCTV15音乐,http://39.96.223.196:10003/673168223
CCTV17农业农村,http://39.96.223.196:10003/673168256
CCTV4欧洲,http://39.96.223.196:10003/608807419
CCTV4美洲,http://39.96.223.196:10003/608807416
CGTN外语纪录,http://39.96.223.196:10003/609006487
CGTN阿拉伯语,http://39.96.223.196:10003/609154345
CGTN西班牙语,http://39.96.223.196:10003/609006450
CGTN法语,http://39.96.223.196:10003/609006476
CGTN俄语,http://39.96.223.196:10003/609006446
老故事,http://39.96.223.196:10003/884121956
发现之旅,http://39.96.223.196:10003/624878970
中学生,http://39.96.223.196:10003/708869532
CGTN,http://39.96.223.196:10003/609017205


东方卫视,http://39.96.223.196:10003/651632648
江苏卫视,http://39.96.223.196:10003/623899368
广东卫视,http://39.96.223.196:10003/608831231
北京卫视,http://39.96.223.196:10003/630287636
辽宁卫视,http://39.96.223.196:10003/630291707
河北卫视,http://39.96.223.196:10003/962042070
江西卫视,http://39.96.223.196:10003/783847495
河南卫视,http://39.96.223.196:10003/790187291
陕西卫视,http://39.96.223.196:10003/738910838
大湾区卫视,http://39.96.223.196:10003/608917627
湖北卫视,http://39.96.223.196:10003/947472496
吉林卫视,http://39.96.223.196:10003/947472500
青海卫视,http://39.96.223.196:10003/947472506
东南卫视,http://39.96.223.196:10003/849116810
海南卫视,http://39.96.223.196:10003/947472502
海峡卫视,http://39.96.223.196:10003/849119120
中国农林卫视,http://39.96.223.196:10003/956904896
兵团卫视,http://39.96.223.196:10003/956923145
宁夏卫视,http://39.96.223.196:10003/738910535
重庆卫视,http://39.96.223.196:10003/738910914
三沙卫视,http://39.96.223.196:10003/961023778


上海新闻综合,http://39.96.223.196:10003/651632657
上视东方影视,http://39.96.223.196:10003/617290047
上海第一财经,http://39.96.223.196:10003/608780988
南京新闻综合频道,http://39.96.223.196:10003/838109047
南京教科频道,http://39.96.223.196:10003/838153729
南京十八频道,http://39.96.223.196:10003/838151753
体育休闲频道,http://39.96.223.196:10003/626064707
江苏城市频道,http://39.96.223.196:10003/626064714
江苏国际,http://39.96.223.196:10003/626064674
江苏教育,http://39.96.223.196:10003/628008321
江苏影视频道,http://39.96.223.196:10003/626064697
江苏综艺频道,http://39.96.223.196:10003/626065193
公共新闻频道,http://39.96.223.196:10003/626064693
盐城新闻综合,http://39.96.223.196:10003/639731825
淮安新闻综合,http://39.96.223.196:10003/639731826
泰州新闻综合,http://39.96.223.196:10003/639731818
连云港新闻综合,http://39.96.223.196:10003/639731715
宿迁新闻综合,http://39.96.223.196:10003/639731832
徐州新闻综合,http://39.96.223.196:10003/639731747
优漫卡通频道,http://39.96.223.196:10003/626064703
江阴新闻综合,http://39.96.223.196:10003/955227979
南通新闻综合,http://39.96.223.196:10003/955227985
宜兴新闻综合,http://39.96.223.196:10003/955227996
溧水新闻综合,http://39.96.223.196:10003/639737327
陕西银龄频道,http://39.96.223.196:10003/956909362
陕西都市青春频道,http://39.96.223.196:10003/956909358
陕西体育休闲频道,http://39.96.223.196:10003/956909356
陕西秦腔频道,http://39.96.223.196:10003/956909303
陕西新闻资讯频道,http://39.96.223.196:10003/956909289
财富天下,http://39.96.223.196:10003/956923159
镇江新闻综合,http://39.96.223.196:10003/639731783
海南广播电视总台新闻频道,http://39.96.223.196:10003/962067517
海南广播电视总台自贸频道,http://39.96.223.196:10003/962045226
海南广播电视总台社会与法频道,http://39.96.223.196:10003/962045223
海南广播电视总台文旅频道,http://39.96.223.196:10003/962067526
海南广播电视总台少儿频道,http://39.96.223.196:10003/962067523


中国航天“逆袭”之路,http://39.96.223.196:10003/713600957
经典香港电影,http://39.96.223.196:10003/625703337
中国天气,http://39.96.223.196:10003/959986621
赛事最经典,http://39.96.223.196:10003/646596895
体坛名栏汇,http://39.96.223.196:10003/629943305
四海钓鱼,http://39.96.223.196:10003/637444975
24小时城市联赛轮播台,http://39.96.223.196:10003/915512915
武术世界,http://39.96.223.196:10003/958475359
快乐垂钓,http://39.96.223.196:10003/961930263
CETV1,http://39.96.223.196:10003/923287154
CETV2,http://39.96.223.196:10003/923287211
CETV4,http://39.96.223.196:10003/923287339
山东教育,http://39.96.223.196:10003/609154353
抗战经典影片,http://39.96.223.196:10003/617432318
新片放映厅,http://39.96.223.196:10003/619495952
CHC影迷电影,http://39.96.223.196:10003/952383261
CHC动作电影,http://39.96.223.196:10003/644368714
CHC家庭影院,http://39.96.223.196:10003/644368373
和美乡途轮播台,http://39.96.223.196:10003/713591450
南方影视,http://39.96.223.196:10003/614961829
最强综艺趴,http://39.96.223.196:10003/629942228
嘉佳卡通,http://39.96.223.196:10003/614952364
经典动画大集合,http://39.96.223.196:10003/629942219
新动漫,http://39.96.223.196:10003/961930269
新动力量创一流,http://39.96.223.196:10003/713589837
中华特产,http://39.96.223.196:10003/959986618
环球旅游,http://39.96.223.196:10003/958475356
梨园频道,http://39.96.223.196:10003/961930369
熊猫频道01高清,http://39.96.223.196:10003/609158151
熊猫频道1,http://39.96.223.196:10003/608933610
熊猫频道2,http://39.96.223.196:10003/608933640
熊猫频道3,http://39.96.223.196:10003/608934619
熊猫频道4,http://39.96.223.196:10003/608934721
熊猫频道5,http://39.96.223.196:10003/608935104
熊猫频道6,http://39.96.223.196:10003/608935797
熊猫频道7,http://39.96.223.196:10003/609169286
熊猫频道8,http://39.96.223.196:10003/609169287
熊猫频道9,http://39.96.223.196:10003/609169226
熊猫频道10,http://39.96.223.196:10003/609169285



咪咕1（1080p）,#genre#
重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://c.123.rr.kg/163189/cwjd
重温经典,http://38.75.136.137:98/gslb/dsdqpub/cwjd.m3u8?auth=testpub

CCTV1,http://36.110.54.118:866/hls/1/index.m3u8
CCTV2,http://36.110.54.118:866/hls/2/index.m3u8
CCTV3,http://36.110.54.118:866/hls/3/index.m3u8
CCTV4,http://36.110.54.118:866/hls/4/index.m3u8
CCTV5,http://36.110.54.118:866/hls/5/index.m3u8
CCTV5+,http://36.110.54.118:866/hls/13/index.m3u8
CCTV6,http://36.110.54.118:866/hls/6/index.m3u8
CCTV7,http://36.110.54.118:866/hls/7/index.m3u8
CCTV8,http://36.110.54.118:866/hls/8/index.m3u8
CCTV9,http://36.110.54.118:866/hls/9/index.m3u8
CCTV10,http://36.110.54.118:866/hls/10/index.m3u8
CCTV12,http://36.110.54.118:866/hls/11/index.m3u8
CCTV14,http://36.110.54.118:866/hls/12/index.m3u8
CCTV1,http://112.92.129.95:9898/hls/18/index.m3u8
CCTV2,http://112.92.129.95:9898/hls/19/index.m3u8
CCTV3,http://112.92.129.95:9898/hls/20/index.m3u8
CCTV4,http://112.92.129.95:9898/hls/21/index.m3u8
CCTV5,http://112.92.129.95:9898/hls/22/index.m3u8
CCTV5+,http://112.92.129.95:9898/hls/23/index.m3u8
CCTV6,http://112.92.129.95:9898/hls/24/index.m3u8
CCTV7,http://112.92.129.95:9898/hls/25/index.m3u8
CCTV8,http://112.92.129.95:9898/hls/26/index.m3u8
CCTV9,http://112.92.129.95:9898/hls/27/index.m3u8
CCTV10,http://112.92.129.95:9898/hls/28/index.m3u8
CCTV11,http://112.92.129.95:9898/hls/29/index.m3u8
CCTV12,http://112.92.129.95:9898/hls/30/index.m3u8
CCTV13,http://112.92.129.95:9898/hls/31/index.m3u8
CCTV14,http://112.92.129.95:9898/hls/32/index.m3u8
CCTV15,http://112.92.129.95:9898/hls/33/index.m3u8
CCTV16,http://112.92.129.95:9898/hls/127/index.m3u8
CCTV17,http://112.92.129.95:9898/hls/34/index.m3u8
东方卫视,http://112.92.129.95:9898/hls/36/index.m3u8
湖南卫视,http://112.92.129.95:9898/hls/35/index.m3u8
湖北卫视,http://112.92.129.95:9898/hls/40/index.m3u8
浙江卫视,http://112.92.129.95:9898/hls/55/index.m3u8
江苏卫视,http://112.92.129.95:9898/hls/38/index.m3u8
安徽卫视,http://112.92.129.95:9898/hls/39/index.m3u8
江西卫视,http://112.92.129.95:9898/hls/48/index.m3u8
北京卫视,http://112.92.129.95:9898/hls/37/index.m3u8
天津卫视,http://112.92.129.95:9898/hls/43/index.m3u8
河北卫视,http://112.92.129.95:9898/hls/46/index.m3u8
河南卫视,http://112.92.129.95:9898/hls/66/index.m3u8
山东卫视,http://112.92.129.95:9898/hls/41/index.m3u8
黑龙江卫视,http://112.92.129.95:9898/hls/42/index.m3u8
吉林卫视,http://112.92.129.95:9898/hls/58/index.m3u8
辽宁卫视,http://112.92.129.95:9898/hls/45/index.m3u8
贵州卫视,http://112.92.129.95:9898/hls/49/index.m3u8
四川卫视,http://112.92.129.95:9898/hls/47/index.m3u8
重庆卫视,http://112.92.129.95:9898/hls/44/index.m3u8
大湾区卫视,http://112.92.129.95:9898/hls/8/index.m3u8
广东卫视,http://112.92.129.95:9898/hls/1/index.m3u8
广西卫视,http://112.92.129.95:9898/hls/64/index.m3u8
深圳卫视,http://112.92.129.95:9898/hls/16/index.m3u8
东南卫视,http://112.92.129.95:9898/hls/101/index.m3u8
陕西卫视,http://112.92.129.95:9898/hls/57/index.m3u8
宁夏卫视,http://112.92.129.95:9898/hls/68/index.m3u8
新疆卫视,http://112.92.129.95:9898/hls/61/index.m3u8
兵团卫视,http://112.92.129.95:9898/hls/77/index.m3u8
内蒙古卫视,http://112.92.129.95:9898/hls/151/index.m3u8
西藏卫视,http://112.92.129.95:9898/hls/65/index.m3u8
CCTV1,http://www.frankgb.cn:4022/udp/239.49.8.19:9614
CCTV2,http://www.frankgb.cn:4022/udp/239.49.8.50:9802
CCTV3,http://www.frankgb.cn:4022/udp/239.49.8.74:8000
CCTV4,http://www.frankgb.cn:4022/udp/239.49.8.51:9806
CCTV5,http://www.frankgb.cn:4022/udp/239.49.8.75:8000
CCTV5+,http://www.frankgb.cn:4022/udp/239.49.8.18:9610
CCTV6,http://www.frankgb.cn:4022/udp/239.49.8.76:8000
CCTV7,http://www.frankgb.cn:4022/udp/239.49.0.126:8000
CCTV8,http://www.frankgb.cn:4022/udp/239.49.8.77:8000
CCTV9,http://www.frankgb.cn:4022/udp/239.49.8.53:9814
CCTV10,http://www.frankgb.cn:4022/udp/239.49.8.54:9818
CCTV11,http://www.frankgb.cn:4022/udp/239.49.0.127:8000
CCTV12,http://www.frankgb.cn:4022/udp/239.49.8.55:9822
CCTV13,http://www.frankgb.cn:4022/udp/239.49.8.109:8000
CCTV14,http://www.frankgb.cn:4022/udp/239.49.8.56:9826
CCTV15,http://www.frankgb.cn:4022/udp/239.49.0.128:8000
CCTV16,http://www.frankgb.cn:4022/udp/239.49.8.31:8000
CCTV17,http://www.frankgb.cn:4022/udp/239.49.8.52:9810
北京卫视,http://www.frankgb.cn:4022/udp/239.49.8.11:9414
东方卫视,http://www.frankgb.cn:4022/udp/239.49.8.17:9606
浙江卫视,http://www.frankgb.cn:4022/udp/239.49.8.20:9618
湖南卫视,http://www.frankgb.cn:4022/udp/239.49.8.12:9418
广东卫视,http://www.frankgb.cn:4022/udp/239.49.8.13:9422
深圳卫视,http://www.frankgb.cn:4022/udp/239.49.8.15:9430
四川卫视,http://www.frankgb.cn:4022/udp/239.49.8.110:8000
山东卫视,http://www.frankgb.cn:4022/udp/239.49.8.7:9306
山西卫视,http://www.frankgb.cn:4022/udp/239.49.1.55:8000
天津卫视,http://www.frankgb.cn:4022/udp/239.49.8.35:8620
安徽卫视,http://www.frankgb.cn:4022/udp/239.49.8.80:8000
重庆卫视,http://www.frankgb.cn:4022/udp/239.49.8.57:9830
东南卫视,http://www.frankgb.cn:4022/udp/239.49.8.112:8000
河北卫视,http://www.frankgb.cn:4022/udp/239.49.8.114:8000
湖北卫视,http://www.frankgb.cn:4022/udp/239.49.8.8:9632
河南卫视,http://www.frankgb.cn:4022/udp/239.49.8.29:8000
江西卫视,http://www.frankgb.cn:4022/udp/239.49.8.111:8000
广西卫视,http://www.frankgb.cn:4022/udp/239.49.8.10:8000
海南卫视,http://www.frankgb.cn:4022/udp/239.49.8.83:8000
辽宁卫视,http://www.frankgb.cn:4022/udp/239.49.8.48:8000
黑龙江卫视,http://www.frankgb.cn:4022/udp/239.49.8.14:9426
吉林卫视,http://www.frankgb.cn:4022/udp/239.49.8.113:8000
云南卫视,http://www.frankgb.cn:4022/udp/239.49.0.177:8000
贵州卫视,http://www.frankgb.cn:4022/udp/239.49.8.49:8000
甘肃卫视,http://www.frankgb.cn:4022/udp/239.49.0.250:8000
青海卫视,http://www.frankgb.cn:4022/udp/239.49.0.81:8000
宁夏卫视,http://www.frankgb.cn:4022/udp/239.49.1.60:8000
三沙卫视,http://www.frankgb.cn:4022/udp/239.49.0.167:8000
西藏卫视,http://www.frankgb.cn:4022/udp/239.49.1.56:8000
新疆卫视,http://www.frankgb.cn:4022/udp/239.49.1.57:8000
兵团卫视,http://www.frankgb.cn:4022/udp/239.49.1.58:8000

CCTV1,http://183.129.255.66:8480/hls/1/index.m3u8
CCTV2,http://183.129.255.66:8480/hls/2/index.m3u8
CCTV3,http://183.129.255.66:8480/hls/3/index.m3u8
CCTV4,http://183.129.255.66:8480/hls/4/index.m3u8
CCTV5,http://183.129.255.66:8480/hls/5/index.m3u8
CCTV5+,http://183.129.255.66:8480/hls/6/index.m3u8
CCTV6,http://183.129.255.66:8480/hls/7/index.m3u8
CCTV7,http://183.129.255.66:8480/hls/8/index.m3u8
CCTV8,http://183.129.255.66:8480/hls/9/index.m3u8
CCTV9,http://183.129.255.66:8480/hls/10/index.m3u8
CCTV10,http://183.129.255.66:8480/hls/11/index.m3u8
CCTV11,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV12,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV13,http://183.129.255.66:8480/hls/14/index.m3u8
CCTV14,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV15,http://183.129.255.66:8480/hls/16/index.m3u8
CCTV16,http://183.129.255.66:8480/hls/17/index.m3u8
CCTV17,http://183.129.255.66:8480/hls/18/index.m3u8
东方卫视,http://183.129.255.66:8480/hls/30/index.m3u8
江苏卫视,http://183.129.255.66:8480/hls/33/index.m3u8
安徽卫视,http://183.129.255.66:8480/hls/28/index.m3u8
浙江卫视,http://183.129.255.66:8480/hls/27/index.m3u8
广东卫视,http://183.129.255.66:8480/hls/31/index.m3u8
河北卫视,http://183.129.255.66:8480/hls/39/index.m3u8
四川卫视,http://183.129.255.66:8480/hls/36/index.m3u8
重庆卫视,http://183.129.255.66:8480/hls/37/index.m3u8
云南卫视,http://183.129.255.66:8480/hls/40/index.m3u8
天津卫视,http://183.129.255.66:8480/hls/42/index.m3u8
河南卫视,http://183.129.255.66:8480/hls/38/index.m3u8
内蒙古卫视,http://183.129.255.66:8480/hls/48/index.m3u8
江西卫视,http://183.129.255.66:8480/hls/44/index.m3u8
陕西卫视,http://183.129.255.66:8480/hls/43/index.m3u8
北京卫视,http://183.129.255.66:8480/hls/29/index.m3u8
深圳卫视,http://183.129.255.66:8480/hls/34/index.m3u8
湖北卫视,http://183.129.255.66:8480/hls/41/index.m3u8
山东卫视,http://183.129.255.66:8480/hls/35/index.m3u8
湖南卫视,http://183.129.255.66:8480/hls/32/index.m3u8
黑龙江卫视,http://183.129.255.66:8480/hls/47/index.m3u8
辽宁卫视,http://183.129.255.66:8480/hls/46/index.m3u8
山西卫视,http://183.129.255.66:8480/hls/45/index.m3u8

咪咕2（1080p）,#genre#
CCTV1,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=6607337aa8fa6d6cd9b46915384af2
CCTV2,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=8b1ef854627b2932a03253027be80a
CCTV3,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=946c9b8ad616a27881ba78b3e7f291
CCTV4,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=ce40011999fc355a79c9a11429fcf3
CCTV5,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=9325133686c3475a9ac1e1e1ad90dc
CCTV5+,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=36c4fdb7044799dbafba32758e6903
CCTV6,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=d2ae3660e2dc1987d37e10061e65d8
CCTV7,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=24ca971ed180c0b85d5988c883e05f
CCTV8,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=7641ec47b2d136a8fe776d57b48116
CCTV9,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=d15b0798d702921544c583379a08d7
CCTV10,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=9519a0b0cb6a577e6df6b1d7ab56d4
CCTV11,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=54010f13b62cf5195199b21319c45f
CCTV12,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=8a5d59f6aa673404ffa630e5132359
CCTV13,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=11221c7abf07bcddcbd9f7725341f2
CCTV14,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=8770d121e6e93b991fa0e2c0966a59
CCTV15,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=5fec3df34e3f435ce242458fb86a74
CCTV17,http://smzb.bypbwxx.top/lvdou/zhibojm-yangshi.php?token=452cbfaa85399c3dec0931fa888652
北京卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=236844036bf99dc93315e92b0e7c2e
天津卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=c6908e83b743c16f66ce15e3980dad
河北卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=f0dc71a1ee6d696e34b7b5ad698a9a
山西卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=2cf22581b8a439ae76eea3a8e4edbf
内蒙古卫视,http://smzb.bypbwxx.top/lvdou/zhibojm-weishi-ws.php?token=8b785dcbb44476f1990253a53541c9
